file	line	bytes	tag	action	reason
app/routes/admin.posts._index.tsx	294	144	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	303	240	CONTRACT	rewrite	why the actor is required rather than defaulted
app/routes/admin.posts._index.tsx	321	215	WHY	keep	already at size; carries the independence prohibition
app/routes/admin.posts._index.tsx	328	814	WHY	rewrite	the destructive semantics and why the typed count is 1
app/routes/admin.posts._index.tsx	346	72	CONTRACT	keep	already one line
app/routes/admin.posts._index.tsx	367	1494	CONTRACT	rewrite	header: the by-construction guarantee; section F and the title reasoning go to the history document
app/routes/admin.posts._index.tsx	400	352	WHY	rewrite	the derived-store rule; the citation keeps the original spelling
app/routes/admin.posts._index.tsx	430	198	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	441	2375	CONTRACT	rewrite	keeps the load-bearing prohibition; read-modify-write and no-confirmation go to the history document
app/routes/admin.posts._index.tsx	487	248	CONTRACT	rewrite	the committed file is the authority
app/routes/admin.posts._index.tsx	512	1269	CONTRACT	rewrite	keeps the omitted sha; partial failure and the file-and-line citations go to the history document
app/routes/admin.posts._index.tsx	543	69	CONTRACT	keep	already one line
app/routes/admin.posts._index.tsx	549	1055	WHY	rewrite	the no-script prohibition and the rule that follows it; the sibling-defect story goes to the history document
app/routes/admin.posts._index.tsx	593	149	CONTRACT	rewrite	the blast-radius statement
app/routes/admin.posts._index.tsx	608	220	WHY	rewrite	why a no-op is skipped rather than committed
app/routes/admin.posts._index.tsx	651	297	CONTRACT	rewrite	header: why tabs and what All is
app/routes/admin.posts._index.tsx	668	662	CONTRACT	rewrite	header: what the prop is for and the gate that needs it
app/routes/admin.posts._index.tsx	684	217	CONTRACT	rewrite	the fixture contract
app/routes/admin.posts._index.tsx	694	894	CONTRACT	rewrite	header: the three-outcome prohibition
app/routes/admin.posts._index.tsx	722	143	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	729	322	CONTRACT	rewrite	the pending contract; the contrast with /admin/media goes to the history document
app/routes/admin.posts._index.tsx	739	473	CONTRACT	rewrite	the hard rule 9 exemption and the keying prohibition
app/routes/admin.posts._index.tsx	758	307	WHY	rewrite	the defect the parameter carry closed, stated as the rule
app/routes/admin.posts._index.tsx	772	321	CONTRACT	rewrite	the hydration boundary, which is the whole point of the flag
app/routes/admin.posts._index.tsx	782	73	CONTRACT	keep	already one line
app/routes/admin.posts._index.tsx	793	383	CONTRACT	rewrite	the agreement rule; the drifted wording goes to the history document
app/routes/admin.posts._index.tsx	809	346	CONTRACT	rewrite	why the create action is separated
app/routes/admin.posts._index.tsx	833	276	WHY	rewrite	why the duplicate exists: the alert does not render when clean
app/routes/admin.posts._index.tsx	866	661	CONTRACT	rewrite	the no-script contract; the fixture-regeneration note goes to the history document
app/routes/admin.posts._index.tsx	879	841	CONTRACT	rewrite	keeps the scriptless tag facet; the no-Filter-button reasoning goes to the history document
app/routes/admin.posts._index.tsx	907	208	CONTRACT	rewrite	the link and aria contract
app/routes/admin.posts._index.tsx	926	292	CONTRACT	rewrite	why zero renders and why it is announced as words
app/routes/admin.posts._index.tsx	957	215	CONTRACT	keep	already at size; carries the no-script statement
app/routes/admin.posts._index.tsx	964	263	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	975	452	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	1006	177	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	1015	607	CONTRACT	rewrite	the no-script path is the reason this step exists
app/routes/admin.posts._index.tsx	1028	250	CONTRACT	rewrite	same shape, one line
app/routes/admin.posts._index.tsx	1068	194	WHY	rewrite	the disabled-submitter prohibition
app/routes/admin.posts._index.tsx	1078	371	WHY	rewrite	why there is nowhere else to report it
app/routes/admin.posts._index.tsx	1084	503	CONTRACT	rewrite	the live-region prohibition
app/routes/admin.posts._index.tsx	1127	353	CONTRACT	rewrite	the two-nothings prohibition
app/routes/admin.posts._index.tsx	1147	222	CONTRACT	rewrite	the nesting prohibition, which is why the form sits here
app/routes/admin.posts._index.tsx	1151	976	WHY	rewrite	the no-script defect and its repair; the measurement date goes to the history document
app/routes/admin.posts._index.tsx	1169	465	CONTRACT	rewrite	why the count is absent rather than wrong
app/routes/admin.posts._index.tsx	1191	121	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	1215	784	CONTRACT	rewrite	the keyboard contract; the 582px coincidence goes to the history document
app/routes/admin.posts._index.tsx	1231	983	CONTRACT	rewrite	the one-owner rule and the SSR prohibition; the caption reasoning goes to the history document
app/routes/admin.posts._index.tsx	1257	125	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	1268	672	CONTRACT	rewrite	the gated copy law, which forbids four words
app/routes/admin.posts._index.tsx	1303	613	CONTRACT	rewrite	the forced-colors contract; the placement ruling goes to the history document
app/routes/admin.posts._index.tsx	1315	708	CONTRACT	rewrite	the forced-colors and screen-reader prohibition
app/routes/admin.posts._index.tsx	1335	247	CONTRACT	rewrite	the no-clock-in-render contract
app/routes/admin.posts._index.tsx	1345	248	CONTRACT	rewrite	the three outcomes, short form
app/routes/admin.posts._index.tsx	1358	265	CONTRACT	rewrite	the tooltip prohibition, which is an accessibility statement
app/routes/admin.posts._index.tsx	1367	650	CONTRACT	rewrite	the form-attribute contract; the fifty-odd-controls story goes to the history document
app/routes/admin.posts._index.tsx	1398	389	WHY	rewrite	the first-publication prohibition
app/routes/admin.posts._index.tsx	1417	141	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	1438	1375	CONTRACT	rewrite	the nesting and submitter prohibitions; the no-confirmation clause goes to the history document
app/routes/admin.posts._index.tsx	1485	368	CONTRACT	rewrite	the screen-reader reason the caption became a disclosure
app/routes/admin.posts._index.tsx	1501	206	CONTRACT	keep	already at size
app/routes/admin.posts._index.tsx	1506	58	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	33	783	CONTRACT	rewrite	header: the three regions and the payload contract; the checkbox era and the baseline move go to the history document
app/components/admin/post-editor.tsx	49	355	CONTRACT	rewrite	the ruling 6 boundary and what the no-script reader keeps
app/components/admin/post-editor.tsx	59	80	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	65	313	NUMBER	rewrite	why this interval and not a second
app/components/admin/post-editor.tsx	77	572	CONTRACT	rewrite	header: the adjacency rule that stops it reading as a save
app/components/admin/post-editor.tsx	95	68	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	98	345	CONTRACT	rewrite	header: why it strips rather than transliterates
app/components/admin/post-editor.tsx	150	69	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	152	66	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	154	81	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	156	75	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	160	215	CONTRACT	rewrite	the no-script property: server state, so the step is in the first byte
app/components/admin/post-editor.tsx	169	359	CONTRACT	rewrite	header: the prohibition on rewriting a chosen slug
app/components/admin/post-editor.tsx	186	376	CONTRACT	rewrite	why a second input is needed; the unused-savedAt story goes to the history document
app/components/admin/post-editor.tsx	195	326	CONTRACT	rewrite	the two nulls that must not read the same
app/components/admin/post-editor.tsx	205	332	CONTRACT	rewrite	why the editor states it
app/components/admin/post-editor.tsx	214	73	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	222	82	CONTRACT	keep	already one line
app/components/admin/post-editor.tsx	227	165	CONTRACT	keep	already at size; carries the never-commits prohibition
app/components/admin/post-editor.tsx	234	329	CONTRACT	rewrite	the bit that separates a failure from a first run
app/components/admin/post-editor.tsx	243	151	CONTRACT	keep	already at size
app/components/admin/post-editor.tsx	249	261	WHY	rewrite	the prohibition on automatic restore
app/components/admin/post-editor.tsx	265	154	CONTRACT	keep	already at size
app/components/admin/post-editor.tsx	273	155	CONTRACT	keep	already at size
app/components/admin/post-editor.tsx	285	1744	CONTRACT	rewrite	keeps enhancement-not-a-gate and the pathname comparison; the beforeunload half goes to the history document
app/components/admin/post-editor.tsx	320	451	WHY	rewrite	why a stale block is released
app/components/admin/post-editor.tsx	333	596	WHY	rewrite	the overlap this avoids; the dependency reasoning goes to the history document
app/components/admin/post-editor.tsx	352	232	CONTRACT	rewrite	the hydration boundary and where the preference lives
app/components/admin/post-editor.tsx	360	76	CONTRACT	keep	already at size
app/components/admin/post-editor.tsx	369	54	CONTRACT	keep	already at size
app/components/admin/post-editor.tsx	373	623	CONTRACT	rewrite	header: the one-renderer claim and the stale-response guard
app/components/admin/post-editor.tsx	410	1967	CONTRACT	rewrite	header: the explicit intent and hard rule 13; the 2026-08-01 discovery goes to the history document
app/components/admin/post-editor.tsx	454	73	CONTRACT	keep	already at size
app/components/admin/post-editor.tsx	485	1414	CONTRACT	rewrite	keeps ruling 1 and the buffer rewrite; the dismissed-offer hazard goes to the history document
app/components/admin/post-editor.tsx	513	114	CONTRACT	keep	already at size
app/components/admin/post-editor.tsx	541	776	CONTRACT	rewrite	the modality prohibition, which is the accessibility half
app/components/admin/post-editor.tsx	617	385	CONTRACT	rewrite	why the value is carried at all
app/components/admin/post-editor.tsx	625	765	CONTRACT	rewrite	why this one stays hidden; the B004 relay list goes to the history document
app/components/admin/post-editor.tsx	639	652	WHY	rewrite	the no-script defect the absence fixes
app/components/admin/post-editor.tsx	652	71	CONTRACT	rewrite	separator: label kept, dashes dropped
app/components/admin/post-editor.tsx	679	626	CONTRACT	rewrite	the required-and-hidden prohibition, which is why the two conditions are one
app/components/admin/post-editor.tsx	711	373	CONTRACT	rewrite	why it is an element rather than prose; the wrapping measurement goes to the history document
app/components/admin/post-editor.tsx	729	627	CONTRACT	rewrite	the render conditions and the harness property
app/components/admin/post-editor.tsx	746	906	CONTRACT	rewrite	the absent-safety-net rule and the tint budget
app/components/admin/post-editor.tsx	767	673	CONTRACT	rewrite	the no-script path and why it is removed rather than hidden
app/components/admin/post-editor.tsx	791	184	CONTRACT	keep	already at size; carries the accessible-name rule
app/components/admin/post-editor.tsx	835	71	CONTRACT	rewrite	separator: label kept, dashes dropped
app/components/admin/post-editor.tsx	848	308	CONTRACT	rewrite	the live-region guarantees
app/components/admin/post-editor.tsx	858	1394	CONTRACT	rewrite	keeps the two-meanings prohibition; the delete-confirmation contrast goes to the history document
app/components/admin/post-editor.tsx	919	444	CONTRACT	rewrite	ruling 1 made visible; the tint reasoning goes to the history document
app/components/admin/post-editor.tsx	974	369	CONTRACT	rewrite	the one-spelling rule; the shipped no-op goes to the history document
app/components/admin/post-editor.tsx	982	329	CONTRACT	rewrite	why the bound is its own attribute, which is the no-script half
app/components/admin/post-editor.tsx	1012	921	CONTRACT	rewrite	the no-script path and the required-and-hidden prohibition
app/components/admin/post-editor.tsx	1058	742	CONTRACT	rewrite	the zero-JS image path and the payload guarantee
app/components/admin/post-editor.tsx	1084	68	CONTRACT	rewrite	separator: label kept, dashes dropped
app/components/admin/post-editor.tsx	1085	235	CONTRACT	rewrite	the no-script reason these are not in the drawer
app/components/admin/post-editor.tsx	1105	71	CONTRACT	rewrite	separator: label kept, dashes dropped
app/components/admin/post-editor.tsx	1162	1022	CONTRACT	rewrite	header: the untouched-HTML claim and the frame isolation; the 2026-08-01 measurement goes to the history document
app/components/admin/post-editor.tsx	1196	362	CONTRACT	rewrite	the no-second-copy rule
app/components/admin/post-editor.tsx	1212	483	CONTRACT	rewrite	the division of labour; the overlap story goes to the history document
app/components/admin/post-editor.tsx	1248	245	CONTRACT	rewrite	header: both ways out are explicit
app/components/admin/post-editor.tsx	1300	380	CONTRACT	rewrite	header: why every state carries the sha
app/components/admin/post-editor.tsx	1316	554	CONTRACT	rewrite	why a location is shown only when present
app/components/admin/post-editor.tsx	1401	131	CONTRACT	keep	already at size; carries the inline-SVG rule
app/components/admin/post-editor.tsx	1447	248	CONTRACT	rewrite	header: why alt is required at insert time
app/routes/admin.tsx	19	564	CONTRACT	rewrite	header: the payload boundary; the 109,318 built bytes go to the history document
app/routes/admin.tsx	36	382	CONTRACT	rewrite	the hydration boundary and the rule 9 exemption
app/routes/admin.tsx	45	810	CONTRACT	rewrite	header: the one gate, and the two doors with only one writer
app/routes/admin.tsx	63	2675	WHY	rewrite	keeps resource routes, the ordering and the absent-Origin exemption; the React Router measurement goes to the history document
app/routes/admin.tsx	119	588	WHY	rewrite	why the collector is read rather than created
app/routes/admin.tsx	136	389	CONTRACT	rewrite	the ordering that leaves the human path untouched
app/routes/admin.tsx	146	453	WHY	rewrite	why a presented credential gets an answer
app/routes/admin.tsx	167	1187	WHY	rewrite	keeps the allowlist inversion and the ordering; the capability-table inventory goes to the history document
app/routes/admin.tsx	203	332	CONTRACT	rewrite	why the real email is the stated residue
app/routes/admin.tsx	211	534	CONTRACT	rewrite	one listing per request; the removed artifact reader goes to the history document
app/routes/admin.tsx	226	290	WHY	rewrite	tagged by what STAYS; the measured gap goes to the history document
app/routes/admin.tsx	234	487	WHY	rewrite	why they run in parallel; the object-literal diagnosis goes to the history document
app/routes/admin.tsx	244	735	CONTRACT	rewrite	keeps the cached-vs-fresh split; the measured variance goes to the history document
app/routes/admin.tsx	259	234	CONTRACT	rewrite	why the context is required rather than optional
app/routes/admin.tsx	271	549	CONTRACT	rewrite	the prohibition on badging a hardcoded array; the mockup's four go to the history document
app/routes/admin.tsx	283	397	CONTRACT	rewrite	why one number, and what it counts
app/routes/admin.tsx	292	423	CONTRACT	rewrite	the honest rendering of no evidence
app/routes/admin.tsx	302	414	CONTRACT	rewrite	tier 1.5, and why the number travels to the UI
app/routes/admin.tsx	314	908	CONTRACT	rewrite	why the total exists; the 2026-08-21 measurement goes to the history document
app/routes/admin.tsx	336	443	CONTRACT	rewrite	header: where the state lives and the consequence that follows
app/routes/admin.tsx	348	682	CONTRACT	rewrite	header: the paint boundary, the plane boundary and the hydration property
app/routes/admin.tsx	363	145	CONTRACT	keep	already at size; carries the glyph idiom
app/routes/admin.tsx	381	435	WHY	rewrite	the silhouette argument goes to the history document
app/routes/admin.tsx	395	305	WHY	rewrite	the silhouette argument goes to the history document
app/routes/admin.tsx	408	440	WHY	rewrite	the silhouette argument goes to the history document
app/routes/admin.tsx	424	314	WHY	rewrite	keeps the one distinction that changed the drawing
app/routes/admin.tsx	444	223	CONTRACT	rewrite	the two claims are different
app/routes/admin.tsx	448	354	WHY	rewrite	the ordering reason; the unlinked-library story goes to the history document
app/routes/admin.tsx	454	298	CONTRACT	rewrite	why the label is the long one
app/routes/admin.tsx	459	431	CONTRACT	rewrite	why there is no third query
app/routes/admin.tsx	469	528	CONTRACT	rewrite	header: the count is announced as words
app/routes/admin.tsx	479	791	CONTRACT	rewrite	header: tier 1.5 stated to the operator, and why only on the drifted branch
app/routes/admin.tsx	511	70	CONTRACT	keep	already one line
app/routes/admin.tsx	529	758	CONTRACT	rewrite	header: one owner, and the no-script property of the folded control
app/routes/admin.tsx	547	859	CONTRACT	rewrite	the accessible-name defect and its repair; the measurement goes to the history document
app/routes/admin.tsx	601	629	CONTRACT	rewrite	why the read is optional; the un-nonced history goes to the history document
app/routes/admin.tsx	614	360	CONTRACT	rewrite	the hydration boundary and what it actually keeps honest
app/routes/admin.tsx	631	251	CONTRACT	rewrite	the focus contract
app/routes/admin.tsx	646	60	CONTRACT	keep	already at size
app/routes/admin.tsx	652	79	CONTRACT	keep	already one line
app/routes/admin.tsx	669	71	CONTRACT	keep	already at size
app/routes/admin.tsx	672	366	WHY	rewrite	why it spans both columns; the old placement goes to the history document
app/routes/admin.tsx	681	390	CONTRACT	rewrite	the imported-never-copied rule and the gate it buys
app/routes/admin.tsx	690	128	CONTRACT	keep	already at size
app/routes/admin.tsx	693	293	CONTRACT	rewrite	why the wrapper exists
app/routes/admin.tsx	725	218	CONTRACT	rewrite	why the two classes are split
app/routes/admin.tsx	730	886	CONTRACT	rewrite	keeps the no-script arrangement and the a11y-tree property; the OverflowMenu account goes to the history document
app/routes/admin.tsx	748	278	CONTRACT	rewrite	why the address stays visible
app/routes/admin.tsx	760	197	WHY	rewrite	the placement consequence
app/routes/admin.tsx	766	189	CONTRACT	rewrite	the null-is-not-zero prohibition
app/routes/admin.tsx	778	408	CONTRACT	rewrite	the accessible name survives the label being hidden
app/routes/admin.tsx	790	935	CONTRACT	rewrite	the two claims and the zero rule; the collapsing alternative goes to the history document
app/routes/admin.tsx	811	247	CONTRACT	rewrite	why zero renders nothing here
app/routes/admin.tsx	825	324	WHY	rewrite	what the zone means
app/routes/admin.tsx	832	305	CONTRACT	rewrite	the accessible name carries what the glyph cannot
app/routes/admin.tsx	861	674	CONTRACT	rewrite	the direction rule and the verb rule; the centring argument goes to the history document
app/routes/admin.tsx	895	123	CONTRACT	keep	already at size
app/routes/admin.tsx	902	68	CONTRACT	keep	already one line
app/routes/admin.tsx	910	211	CONTRACT	rewrite	what the id is for; the gate that found it goes to the history document
app/routes/blog.$slug.tsx	42	403	CONTRACT	rewrite	header: why negotiation is middleware; the 2026-07-28 measurement goes to the history document
app/routes/blog.$slug.tsx	55	75	CONTRACT	keep	already at size; carries the visibility statement
app/routes/blog.$slug.tsx	58	347	CONTRACT	rewrite	the never-stored prohibition
app/routes/blog.$slug.tsx	79	235	CONTRACT	rewrite	the one-projection rule
app/routes/blog.$slug.tsx	84	812	WHY	rewrite	the visibility re-check, which is the prohibition; the write-time history goes to the history document
app/routes/blog.$slug.tsx	104	821	CONTRACT	rewrite	why the read is not in the shared projection
app/routes/blog.$slug.tsx	131	464	CONTRACT	rewrite	the header shape and the one-origin rule
app/routes/blog.$slug.tsx	142	390	CONTRACT	rewrite	why the tag is built in the loader
app/routes/blog.$slug.tsx	157	520	CONTRACT	rewrite	the cache dimension and the two tags
app/routes/blog.$slug.tsx	168	180	CONTRACT	keep	already at size; carries the forwarding rule
app/routes/blog.$slug.tsx	183	439	CONTRACT	rewrite	the one-owner rule; the editor-preview history goes to the history document
app/routes/blog.$slug.tsx	204	483	CONTRACT	rewrite	the card contract
app/routes/blog.$slug.tsx	214	600	CONTRACT	rewrite	why they are spread rather than written out
app/routes/blog.$slug.tsx	236	106	CONTRACT	keep	already at size
app/routes/blog.$slug.tsx	244	535	CONTRACT	rewrite	why both are emitted
app/routes/blog.$slug.tsx	259	328	NUMBER	rewrite	header: why one day
app/routes/blog.$slug.tsx	268	1295	WHY	rewrite	header: the escaped-vs-injected rule, which is the whole of it
app/routes/blog.$slug.tsx	297	655	CONTRACT	rewrite	the ordering and the still-renders rule
app/routes/blog.$slug.tsx	311	439	WHY	rewrite	hard rule 13's distinction, on a public page
app/routes/blog.$slug.tsx	326	288	CONTRACT	rewrite	what each token is for
app/routes/blog.$slug.tsx	351	452	CONTRACT	rewrite	why it is called here rather than threaded
app/routes/blog.$slug.tsx	361	601	CONTRACT	rewrite	derived rather than queried
app/routes/blog.$slug.tsx	414	1016	CONTRACT	rewrite	why classes and not a second representation; the ruling citation stays on one line
app/routes/blog.$slug.tsx	434	632	CONTRACT	rewrite	the same-string rule
app/routes/blog.$slug.tsx	453	1027	CONTRACT	rewrite	keeps the conditional prohibition; the element's history goes to the history document
app/routes/blog.$slug.tsx	481	1295	CONTRACT	rewrite	keeps hidden-not-sr-only, which is the accessibility half; the byline argument goes to the history document
app/routes/blog.$slug.tsx	510	223	CONTRACT	keep	already at size; carries the one-owner rule
app/routes/blog.$slug.tsx	522	1899	CONTRACT	rewrite	keeps absent-not-empty and the LCP eagerness; the srcset ladder and the dimensions history go to the history document
app/routes/blog.$slug.tsx	567	1042	CONTRACT	rewrite	why both controls exist; the roadmap quotation goes to the history document
app/routes/blog.$slug.tsx	634	215	CONTRACT	keep	already at size; carries the first-party grounds
app/routes/blog.$slug.tsx	659	315	CONTRACT	rewrite	the no-script property of all three
app/routes/blog.$slug.tsx	693	1556	CONTRACT	rewrite	keeps the no-script permalink argument; the Bluesky removal goes to the history document
app/routes/blog.$slug.tsx	720	757	CONTRACT	rewrite	why the class landed on this anchor; the ruling 50 account goes to the history document
app/routes/blog.$slug.tsx	755	613	CONTRACT	rewrite	absent not empty, and the pointer to the mention rule
app/routes/blog.$slug.tsx	777	521	CONTRACT	rewrite	the one-owner rule for the stack facts
app/routes/blog.$slug.tsx	795	594	CONTRACT	rewrite	why it degrades rather than renders empty
app/routes/blog.$slug.tsx	818	859	CONTRACT	rewrite	the target size and the machine-readable half; the old inline shape goes to the history document
app/root.tsx	22	669	CONTRACT	rewrite	header: the ordering prohibition; the Tailwind-hoisting story goes to the history document
app/root.tsx	41	569	CONTRACT	rewrite	why the position is kept; the header suspension goes to the history document
app/root.tsx	54	370	CONTRACT	rewrite	the one-owner rule for the hashed name
app/root.tsx	62	735	CONTRACT	rewrite	what `?url` buys; the katex build grounds go to the history document
app/root.tsx	78	412	CONTRACT	rewrite	header: the whole flash fix
app/root.tsx	87	1477	CONTRACT	rewrite	header: the opt-in property and the middleware requirement
app/root.tsx	123	290	CONTRACT	rewrite	why the nonce travels this way
app/root.tsx	131	289	CONTRACT	rewrite	the merge asymmetry, which is why these live here
app/root.tsx	139	718	CONTRACT	rewrite	why the type stays; the every-page history goes to the history document
app/root.tsx	167	1626	CONTRACT	rewrite	keeps crossorigin and normal-face-only; the measured bytes and timings go to the history document
app/root.tsx	208	227	CONTRACT	rewrite	the error-boundary path
app/root.tsx	213	1289	CONTRACT	rewrite	keeps the no-fallback prohibition; the discharged note goes to the history document
app/root.tsx	238	1279	CONTRACT	rewrite	the opt-in law and the gate that pins it
app/root.tsx	266	2099	CONTRACT	rewrite	keeps the React-hoisting defect and the mirror gate; the useMatches probe goes to the history document
app/root.tsx	308	1210	CONTRACT	rewrite	why unconditional, and the stated cost
app/root.tsx	339	1810	CONTRACT	rewrite	keeps the ordering contract and what the gate asserts; the frame measurement goes to the history document
app/root.tsx	371	1004	CONTRACT	rewrite	the merge reason and the second-copy gate
app/root.tsx	392	925	CONTRACT	rewrite	why it is not removable; the measured bytes go to the history document
app/root.tsx	410	685	CONTRACT	rewrite	the cascade position and the precedence prohibition
app/root.tsx	425	69	CONTRACT	keep	already one line; carries the skip-link reason
app/root.tsx	430	212	CONTRACT	keep	already at size; carries the not-nonced statement
app/root.tsx	449	785	WHY	rewrite	why the strings are deliberate; the four originals go to the history document
app/root.tsx	479	1209	CONTRACT	rewrite	keeps the a-404-is-still-the-site rule and why the header is safe; the Tailwind classes go to the history document
app/components/admin/media-grid.tsx	1	304	CONTRACT	rewrite	header: the one-tree rule; the move date goes to the history document
app/components/admin/media-grid.tsx	30	241	CONTRACT	rewrite	why the member is selected rather than the property read
app/components/admin/media-grid.tsx	61	387	CONTRACT	rewrite	the accessibility prohibition
app/components/admin/media-grid.tsx	66	462	CONTRACT	rewrite	the one-tree rule and what a second branch would cost
app/components/admin/media-grid.tsx	75	527	CONTRACT	rewrite	the nesting prohibition and the fixture consequence
app/components/admin/media-grid.tsx	89	380	WHY	rewrite	which question the number answers
app/components/admin/media-grid.tsx	104	435	CONTRACT	rewrite	why it cannot submit, and the line shape
app/components/admin/media-grid.tsx	143	107	CONTRACT	keep	already at size
app/components/admin/media-grid.tsx	156	484	CONTRACT	rewrite	the ladder position and why the button cannot submit
app/components/admin/media-grid.tsx	172	53	CONTRACT	keep	already at size
app/components/admin/media-grid.tsx	183	873	WHY	rewrite	keeps the page-local ruling and the braces prohibition; the leak story goes to the history document
app/components/admin/media-grid.tsx	199	520	WHY	rewrite	why the header is not repeated
app/components/admin/media-grid.tsx	221	509	CONTRACT	rewrite	what the note prevents, and the contrast floor; the rejected hex goes to the history document
app/components/admin/media-grid.tsx	245	143	CONTRACT	keep	already at size
app/components/admin/media-grid.tsx	247	361	CONTRACT	rewrite	the one-definition rule
app/components/admin/media-grid.tsx	266	1098	CONTRACT	rewrite	keeps no-new-client-state and the hover prohibition; the mockup comparison goes to the history document
app/components/admin/media-grid.tsx	291	306	CONTRACT	rewrite	why the attribute is the key
app/components/admin/media-grid.tsx	300	216	CONTRACT	rewrite	the one-grammar rule
app/components/admin/media-grid.tsx	312	285	CONTRACT	rewrite	the keyboard behaviour that falls out of it
app/components/admin/media-grid.tsx	322	548	CONTRACT	rewrite	why the ratio is on the wrapper; the ragged-grid story goes to the history document
app/components/admin/media-grid.tsx	331	528	WHY	rewrite	the invalid-HTML prohibition
app/components/admin/media-grid.tsx	341	605	CONTRACT	rewrite	what the prop prevents
app/components/admin/media-grid.tsx	356	1127	CONTRACT	rewrite	keeps the no-script guarantee; the file-manager argument goes to the history document
app/components/admin/media-grid.tsx	384	759	CONTRACT	rewrite	the conditional is the prohibition; the eleven-of-seventy count goes to the history document
app/components/admin/media-grid.tsx	401	832	WHY	rewrite	keeps the live reason; the superseded premise goes to the history document
app/components/admin/media-grid.tsx	416	363	WHY	rewrite	why a card and not an img; the counts go to the history document
app/components/admin/media-grid.tsx	437	369	CONTRACT	rewrite	one dot, and where it sits
app/components/admin/media-grid.tsx	455	664	CONTRACT	rewrite	the one-control rule and its accessibility reason
app/components/admin/media-grid.tsx	471	444	WHY	rewrite	why the absence is not printed here
app/components/admin/media-grid.tsx	489	703	CONTRACT	rewrite	why the wrapper stops laying out
app/components/admin/media-grid.tsx	502	255	CONTRACT	keep	already at size
app/components/admin/media-grid.tsx	507	398	CONTRACT	rewrite	why the last segment, and where the key stays
app/components/admin/media-grid.tsx	519	959	CONTRACT	rewrite	why the clamp is per layout; the worked example goes to the history document
app/components/admin/media-grid.tsx	538	579	CONTRACT	rewrite	why the directory comes back in the list
app/components/admin/media-grid.tsx	549	1086	WHY	rewrite	the forbidden word is the prohibition; the drift story goes to the history document
app/components/admin/media-grid.tsx	573	417	CONTRACT	rewrite	hidden not omitted, and why an absence is spelled
app/components/admin/media-grid.tsx	581	482	CONTRACT	rewrite	the second-channel rule
app/components/admin/media-grid.tsx	601	130	CONTRACT	keep	already at size
app/components/admin/media-grid.tsx	615	536	CONTRACT	rewrite	why it is the card's last child; the old placement goes to the history document
